cohort_id,gene,effect_size,log2fc,pvalue,n_prog,n_nonprog
GSE79362,TGFBI,0.08442906733458455,0.038896258274945694,0.6640591767005852,33,74
GSE79362,TGFBR1,-0.16398630485776616,-0.0983223560908213,0.4237168597952409,33,74
GSE79362,TGFBR2,-0.11866644549898744,-0.05108492058293379,0.5887783474913891,33,74
GSE79362,TGFBR3,-0.1280919153861976,-0.10090669972894606,0.5533987038690173,33,74
GSE79362,TGFBRAP1,-0.040710568868833535,-0.019224438399037425,0.8536654187093891,33,74
GSE79362,TGIF1,-0.24776566543917503,-0.10151986660670964,0.24109139907006993,33,74
GSE79362,TGIF2,0.1719201154253503,0.09044969413680715,0.46542616396323766,33,74
GSE79362,TGM1,-0.02736398681871574,-0.018652706901891136,0.90266686874741,33,74
GSE79362,TGM2,0.4903766792102629,0.4348545368377357,0.04547916387457664,33,74
GSE79362,TGM3,-0.02657563973327322,-0.032041977790548515,0.8893717476715999,33,74
GSE79362,TGOLN2,0.192604834286331,0.08743775485952998,0.37986165862215815,33,74
GSE79362,TGS1,-0.3711766903153281,-0.13976945745922276,0.08428978807074396,33,74
GSE79362,THADA,-0.24575451813134744,-0.08214467980571705,0.24022426438279468,33,74
GSE79362,THAP1,-0.029316701870249588,-0.012989411379590976,0.889392716729424,33,74
GSE79362,THAP2,-0.1968725581686221,-0.165413957749875,0.31303650204328465,33,74
GSE79362,THAP3,-0.3233249239630457,-0.11511392666691922,0.11009675256071373,33,74
GSE79362,THAP4,0.12081918019727016,0.04435148302728642,0.5825577307955261,33,74
GSE79362,THAP5,-0.36121729527811847,-0.2316197698948299,0.09131277065234683,33,74
GSE79362,THAP6,-0.38678732016344247,-0.2279662477081894,0.06455920102894394,33,74
GSE79362,THAP7,-0.11697177595044173,-0.043509904317120984,0.5942105009544298,33,74
GSE79362,THAP8,-0.00571651176641108,-0.002656082445636976,0.9794290034423567,33,74
GSE79362,THBS1,-0.10385286065419151,-0.1135400578295318,0.6088445929964954,33,74
GSE79362,THBS3,-0.044414487823424526,-0.01394521577913288,0.8346131234621349,33,74
GSE79362,THBS4,0.10146706758431745,0.1200495113529303,0.7006632932902734,33,74
GSE79362,THEM4,-0.3373210149744068,-0.16713435210563166,0.07976062649198648,33,74
GSE79362,THEM5,0.537113526433972,0.506366357015968,0.025398777746678338,33,74
GSE79362,THEMIS,-0.10998717709572131,-0.06898749031797102,0.600533357468944,33,74
GSE79362,THG1L,-0.151352993917322,-0.06159326573246826,0.4647913298367875,33,74
GSE79362,THNSL1,-0.02296290775955521,-0.01936532486693121,0.9160616336109022,33,74
GSE79362,THNSL2,0.49005067692775656,0.5066503008670868,0.04180588084149432,33,74
GSE79362,THOC1,-0.48658728409538776,-0.17964167911405404,0.014839547508842693,33,74
GSE79362,THOC2,-0.2887202264918175,-0.12473137998901862,0.15628349505082845,33,74
GSE79362,THOC3,-0.25845325373528494,-0.12058855593822226,0.19615588473648832,33,74
GSE79362,THOC5,0.2408310170979096,0.08142086528619785,0.26339642881187875,33,74
GSE79362,THOC6,-0.09416302089596144,-0.03214495811226037,0.6650542172023408,33,74
GSE79362,THOC7,-0.0042396604965609435,-0.0016009250497521776,0.9841690668151857,33,74
GSE79362,THOP1,-0.1815970506816256,-0.06961967415786141,0.4012986783183522,33,74
GSE79362,THRA,-0.10107901671424169,-0.04215286515456729,0.6446963239992223,33,74
GSE79362,THRAP3,-0.1503576675442127,-0.05178339581177838,0.46714046528752473,33,74
GSE79362,THTPA,-0.018286107190655362,-0.009619285142450806,0.9307355638460844,33,74
GSE79362,THUMPD1,-0.09917056793750459,-0.055634887593925875,0.6294794872199405,33,74
GSE79362,THUMPD2,-0.10659969092934939,-0.05495771617435441,0.616820742992368,33,74
GSE79362,THUMPD3,-0.1155232651715437,-0.05020058990522891,0.5636943260497667,33,74
GSE79362,THYN1,-0.1516930444187147,-0.04832334068743549,0.5093873444463917,33,74
GSE79362,TIA1,-0.22396886423464912,-0.11001790908139064,0.3282211676160278,33,74
GSE79362,TIAL1,-0.48933877013364563,-0.16278753509989308,0.018475980802106266,33,74
GSE79362,TIAM1,-0.11571199054248657,-0.060741239670206504,0.5833919929512981,33,74
GSE79362,TIAM2,-0.005138864359988424,-0.006601701283495132,0.9806605402590971,33,74
GSE79362,TICAM1,0.2031376819214307,0.11809576729990967,0.36992538035502354,33,74
GSE79362,TIFA,0.19450861158395025,0.11528301158410414,0.3805256638549691,33,74
GSE79362,TIFAB,0.11663591527116031,0.1027749680161536,0.602021722660679,33,74
GSE79362,TIGD3,0.060759279974369404,0.045149782535299554,0.7742694447940613,33,74
GSE79362,TIGIT,-0.23212075482086128,-0.22199801336737401,0.18497759872637148,33,74
GSE79362,TIMELESS,-0.3923224583296012,-0.15702366360181852,0.07830020337316977,33,74
GSE79362,TIMM10,0.42900679291024885,0.42557366012577447,0.14875737488381244,33,74
GSE79362,TIMM13,-0.03961164924167293,-0.016547560219451363,0.8491502484799464,33,74
GSE79362,TIMM17A,0.026023779815279823,0.012831800901988544,0.9052314743164147,33,74
GSE79362,TIMM17B,-0.023153705170809166,-0.007549077293340645,0.9127679249718974,33,74
GSE79362,TIMM22,-0.15508141802468964,-0.05015812277324816,0.4536021450908412,33,74
GSE79362,TIMM23,-0.006123895410552316,-0.002653032282704082,0.9777830644135997,33,74
GSE79362,TIMM23B,-0.14539080643833274,-0.05045121154125454,0.5254938753566722,33,74
GSE79362,TIMM44,-0.15574778656802188,-0.05281129994994416,0.48073169037160324,33,74
GSE79362,TIMM50,-0.025236470060424242,-0.00757246100149267,0.9053545029838834,33,74
GSE79362,TIMM8A,-0.09859366358944745,-0.07113897459098206,0.6513098942661395,33,74
GSE79362,TIMM8B,-0.33503366803637447,-0.23608381134996748,0.10775982749340124,33,74
GSE79362,TIMM9,-0.21877710104461226,-0.08966476241648991,0.2644948471030697,33,74
GSE79362,TIMMDC1,0.04687774371821918,0.017397871363840522,0.826698182314094,33,74
GSE79362,TIMP1,0.29190644942766025,0.1164825789350381,0.196842648545595,33,74
GSE79362,TIMP2,0.5911676858330623,0.2702811867050965,0.006757220159720452,33,74
GSE79362,TINF2,0.1511567417202105,0.04274624921944081,0.49672691955779524,33,74
GSE79362,TIPARP,0.009584735450914511,0.004110599654105762,0.96441235202604,33,74
GSE79362,TIPIN,-0.17236373465770546,-0.11066505868939824,0.38436229453893433,33,74
GSE79362,TIPRL,-0.1801541213817017,-0.06523514877981818,0.39449789115211187,33,74
GSE79362,TIRAP,-0.14442061246026375,-0.07470030703603925,0.489550764087627,33,74
GSE79362,TJAP1,0.035839621314311065,0.012380012170583043,0.8717677908550305,33,74
GSE79362,TJP2,0.43139472668601575,0.2355773292617913,0.06321443173193536,33,74
GSE79362,TJP3,0.04501754323046304,0.025977148545075934,0.8418887028390714,33,74
GSE79362,TK1,0.06859903478404,0.04896902903641376,0.7464785641291121,33,74
GSE79362,TK2,0.20526530313539973,0.08160301517797297,0.37725581483064086,33,74
GSE79362,TKT,0.3464664789807939,0.1602602533323001,0.10527313823496254,33,74
GSE79362,TKTL1,-0.25133679091871336,-0.3832396318219269,0.11519382377377203,33,74
GSE79362,TLE1,-0.3434108351115529,-0.16324612655108517,0.09702993656576972,33,74
GSE79362,TLE2,-0.13283788794210866,-0.06352766736877147,0.5286392932399737,33,74
GSE79362,TLE3,0.309038897844193,0.18048620483481415,0.17005395944590465,33,74
GSE79362,TLE4,0.2011693988918702,0.07326874040841602,0.3477326624190342,33,74
GSE79362,TLK1,-0.10251929366783535,-0.04425177831656413,0.6314768743117778,33,74
GSE79362,TLK2,-0.07623572161073781,-0.026398490466760904,0.7264860037763899,33,74
GSE79362,TLN1,0.12350185681974539,0.07183296080209445,0.5405181102217036,33,74
GSE79362,TLR1,0.2704623918306853,0.1616046070334889,0.23539351330876623,33,74
GSE79362,TLR10,-0.32014319742710534,-0.24101247175079843,0.10367716323838234,33,74
GSE79362,TLR2,0.0,0.0,,33,74
GSE79362,TLR4,0.2946470854734713,0.1878260898756583,0.19757615189025113,33,74
GSE79362,TLR5,0.38414153766184433,0.30986959786310386,0.09985932910444816,33,74
GSE79362,TLR6,0.05348842560472199,0.056058469109123266,0.7989613009895604,33,74
GSE79362,TLR7,0.058199880841944406,0.04393822687203297,0.7916701647683222,33,74
GSE79362,TLR8,0.33713329605156245,0.22837404840162456,0.14294361262788172,33,74
GSE79362,TM2D1,-0.14891070432723372,-0.054896310688557826,0.480046192173351,33,74
GSE79362,TM2D2,-0.007934918032279897,-0.003152418695694159,0.9705779351321073,33,74
GSE79362,TM2D3,0.14597582320658137,0.052191471191420646,0.530393850778925,33,74
GSE79362,TM6SF1,0.32578997075253413,0.1497240906872701,0.11913284461901168,33,74
GSE79362,TM7SF2,-0.30493566239027314,-0.11971256181445433,0.1333307786332048,33,74
GSE79362,TM7SF3,-0.041303996748972026,-0.014664998425724107,0.8538206825017195,33,74
GSE79362,TM9SF1,0.13399160996757437,0.08039684920111201,0.5333593131171468,33,74
GSE79362,TM9SF2,0.14172533372129967,0.045917677687810965,0.4959094637775834,33,74
GSE79362,TM9SF3,-0.03599302121409311,-0.014385656691921156,0.8730077359181295,33,74
GSE79362,TM9SF4,0.11678732617216682,0.043378200275135725,0.5958919297028055,33,74
GSE79362,TMBIM1,0.28129113474387507,0.09398357771134158,0.19758131610534765,33,74
GSE79362,TMBIM4,0.1475382115073151,0.05525794339887291,0.4930660475753176,33,74
GSE79362,TMBIM6,0.09429528775504467,0.02746470710893334,0.6594814948918617,33,74
GSE79362,TMC4,-0.0575300647727367,-0.08180195049251182,0.7079429316403485,33,74
GSE79362,TMC6,-0.21742581124922372,-0.07245106654625211,0.30235038825031013,33,74
GSE79362,TMC8,-0.22983487602810426,-0.0918087013814528,0.3117258761579735,33,74
GSE79362,TMCC1,-0.04757425242752518,-0.025815618452608824,0.8141220858575565,33,74
GSE79362,TMCC2,0.06346334480891773,0.05755798594551553,0.7536315891654721,33,74
GSE79362,TMCC3,0.08869526493907176,0.058732345196573554,0.6829977186719272,33,74
GSE79362,TMCO1,-0.18594513299951226,-0.11151184509243883,0.3881099233129488,33,74
GSE79362,TMCO4,0.050601439180506774,0.022253071891210396,0.8162159171981876,33,74
GSE79362,TMCO6,-0.10538161153747146,-0.031723374156210404,0.6125454008225935,33,74
GSE79362,TMED1,0.29355061502353547,0.12264797168576802,0.24503314889324065,33,74
GSE79362,TMED10,0.03810506864252366,0.014216828892053002,0.8590668759171121,33,74
GSE79362,TMED2,-0.21525473586077365,-0.080042660296753,0.3234187925387514,33,74
GSE79362,TMED3,-0.14844868833644675,-0.06527552431978467,0.4885141367222485,33,74
GSE79362,TMED4,-0.03109736902397322,-0.010711437417169734,0.8794350363850774,33,74
GSE79362,TMED5,-0.08031961645514189,-0.03472793813392716,0.7053269539244873,33,74
GSE79362,TMED8,-0.13050731248528777,-0.10480719304572261,0.5213058124416483,33,74
GSE79362,TMED9,-0.0035035577065121383,-0.0011533924493196679,0.9868373908537647,33,74
GSE79362,TMEM101,0.013948334386056633,0.00545879187166598,0.9490353727153691,33,74
GSE79362,TMEM102,0.20818885443147753,0.09371311827269668,0.3351145786800829,33,74
GSE79362,TMEM106A,0.3737696240160391,0.16257275906476565,0.12374379613719808,33,74
GSE79362,TMEM106B,-0.22272919553938517,-0.1085432237463646,0.27648625416905875,33,74
GSE79362,TMEM106C,-0.3163988836817622,-0.13811179938520635,0.13872644754358915,33,74
GSE79362,TMEM107,0.22224461856626698,0.08310445202041095,0.30933658953485244,33,74
GSE79362,TMEM109,-0.16136889904701138,-0.05637233917236806,0.45241704944631,33,74
GSE79362,TMEM11,0.07323207757194534,0.03477770924352708,0.7302648298607091,33,74
GSE79362,TMEM115,0.3575356283547785,0.1281855542344994,0.07832292388492738,33,74
GSE79362,TMEM116,-0.2339939646844382,-0.10322779866969523,0.2871775247440143,33,74
GSE79362,TMEM120A,0.4498648507374336,0.1760360620224759,0.05021749758009488,33,74
GSE79362,TMEM120B,-0.3492922590765957,-0.17849322605442097,0.07218591776059942,33,74
GSE79362,TMEM123,0.0738964877358295,0.042785565550005344,0.7479198426082116,33,74
GSE79362,TMEM126A,-0.28291869008030546,-0.17200509241424466,0.17927818943686327,33,74
GSE79362,TMEM126B,-0.28265652182731915,-0.17685612730668776,0.1919392028312392,33,74
GSE79362,TMEM127,0.24029421700017772,0.10610049915550235,0.27769989341947704,33,74
GSE79362,TMEM128,-0.3531940890239775,-0.1655272824170586,0.0918581281985717,33,74
GSE79362,TMEM129,0.04834249653646836,0.01692612123428816,0.8322913533779704,33,74
GSE79362,TMEM131,0.010007342615590139,0.004460943183078214,0.9611720108328001,33,74
GSE79362,TMEM134,-0.20046627932015854,-0.07109190004246813,0.34975374442643703,33,74
GSE79362,TMEM135,-0.09421669428419102,-0.054522895188522824,0.6769125958759832,33,74
GSE79362,TMEM138,-0.3669521419951443,-0.13787349298927154,0.09062370851701372,33,74
GSE79362,TMEM140,0.44738486099137,0.25441651580087044,0.058092420557589675,33,74
GSE79362,TMEM141,-0.3622568745147496,-0.135375131368491,0.08455423852350999,33,74
GSE79362,TMEM143,-0.13494577390949564,-0.06476914568329484,0.4955296923013577,33,74
GSE79362,TMEM144,0.07729586051822127,0.05803824577557082,0.7064518116299053,33,74
GSE79362,TMEM147,0.03496684746402569,0.012811836461395387,0.8760622989872637,33,74
GSE79362,TMEM14A,0.07148663665749967,0.035659021219561104,0.7454692047732041,33,74
GSE79362,TMEM14B,-0.16237056140034406,-0.07046790160847038,0.4599744657480238,33,74
GSE79362,TMEM14C,-0.1177502276834046,-0.06649276479849853,0.6223082225844779,33,74
GSE79362,TMEM150A,-0.1554168326487776,-0.05492878823015346,0.44920073722679066,33,74
GSE79362,TMEM150B,0.7313349254953585,0.3732463553233716,0.0036906660118474024,33,74
GSE79362,TMEM154,0.16485547977833354,0.08734074859810903,0.45487637617747967,33,74
GSE79362,TMEM156,-0.15379688577846445,-0.0684198287725124,0.4305285140584393,33,74
GSE79362,TMEM160,-0.33274001189825525,-0.16193898953237706,0.08776277079426616,33,74
GSE79362,TMEM161A,-0.35751588921703337,-0.1269231904304151,0.08940987654090161,33,74
GSE79362,TMEM161B,-0.1263320802002197,-0.07241306772505673,0.5540571245714261,33,74
GSE79362,TMEM164,0.11512833104781033,0.07823108882884089,0.5837909835208884,33,74
GSE79362,TMEM165,-0.07914854164875004,-0.028346902898951143,0.6658493891776587,33,74
GSE79362,TMEM167A,-0.13788846578895483,-0.07083654297296693,0.5141745722287393,33,74
GSE79362,TMEM167B,0.2100534804089634,0.08320340377424884,0.3218714742436231,33,74
GSE79362,TMEM168,-0.37315765349262675,-0.1927508356341443,0.07780470021907944,33,74
GSE79362,TMEM169,-0.005228236034541268,-0.0048657551718158665,0.9797297282754547,33,74
GSE79362,TMEM170A,0.2475614701692347,0.15644611596578795,0.23571829072840256,33,74
GSE79362,TMEM170B,0.10804437501175589,0.08183576941658766,0.6034625178480215,33,74
GSE79362,TMEM175,-0.2372025079155346,-0.07260920395542314,0.2707151153610107,33,74
GSE79362,TMEM176A,0.11293834163365397,0.16015243244645028,0.5974592046967868,33,74
GSE79362,TMEM176B,0.15619937289296548,0.21188297710579285,0.4761033420280075,33,74
GSE79362,TMEM177,-0.00827893252458672,-0.006665749218026207,0.9658608730945926,33,74
GSE79362,TMEM179B,0.2812546731336115,0.08765799586132772,0.20592202127141004,33,74
GSE79362,TMEM18,-0.2831681191622094,-0.12568867455142207,0.1620571784682234,33,74
GSE79362,TMEM181,-0.3010457452564773,-0.19602195882831452,0.13790747606361933,33,74
GSE79362,TMEM183A,-0.2600306976243893,-0.07635477049567108,0.23873168755287422,33,74
GSE79362,TMEM184B,0.16414814287632154,0.07203920880944104,0.4609600583501504,33,74
GSE79362,TMEM184C,-0.025264791312531964,-0.009869621947381724,0.9042238752274889,33,74
GSE79362,TMEM185A,0.1690552421555395,0.05810591868242554,0.4190977788500755,33,74
GSE79362,TMEM186,-0.15525592854755557,-0.11861332960686477,0.4753593275852168,33,74
GSE79362,TMEM187,0.011812626419456742,0.008119886422664813,0.9544949765831765,33,74
GSE79362,TMEM19,-0.18550608024672965,-0.08695834417522974,0.3439010942511651,33,74
GSE79362,TMEM191A,-0.2504154572925343,-0.11025790632527599,0.2383935108776372,33,74
GSE79362,TMEM191C,0.17974926121615395,0.16234995901251015,0.46901928049870767,33,74
GSE79362,TMEM192,-0.05407187596673616,-0.027657222177933427,0.7956025984510473,33,74
GSE79362,TMEM201,-0.11497389192796854,-0.05816064571719348,0.597140649950846,33,74
GSE79362,TMEM204,-0.011844734597209592,-0.0071771900627330965,0.9548831776102342,33,74
GSE79362,TMEM205,0.2065839848951613,0.08297161142669474,0.31031797111585113,33,74
GSE79362,TMEM208,0.10521569518897408,0.04026827771093089,0.630299649638828,33,74
GSE79362,TMEM209,-0.26136574136118856,-0.13106950244893145,0.19858440532172467,33,74
GSE79362,TMEM214,-0.09207809138992726,-0.034792782390795196,0.6587580194806295,33,74
GSE79362,TMEM216,-0.1990645826188377,-0.08560694936552427,0.41709816049914705,33,74
GSE79362,TMEM218,-0.14791000052257164,-0.04904619417821099,0.45853749129963484,33,74
GSE79362,TMEM219,0.08270522599796633,0.028050680022229102,0.7024536458200079,33,74
GSE79362,TMEM222,-0.0714374952268432,-0.02015562619641109,0.7321763114228121,33,74
GSE79362,TMEM223,-0.03428609029835134,-0.01811974305773134,0.8628787646053047,33,74
GSE79362,TMEM229B,0.07805217249675139,0.041173711303832405,0.7249680933929947,33,74
GSE79362,TMEM234,0.11072496154142267,0.03469883182551392,0.5574834436404081,33,74
GSE79362,TMEM237,-0.1449839890705806,-0.08993784049787923,0.4815913289387789,33,74
GSE79362,TMEM238,-0.1297526800300925,-0.12325456801165524,0.5135293499247697,33,74
GSE79362,TMEM25,-0.21960287928652886,-0.11943552206960906,0.2777445517804388,33,74
GSE79362,TMEM33,0.21462083602992352,0.07678226972347169,0.3178526362967043,33,74
GSE79362,TMEM38A,-0.06488439657039555,-0.04046653014510415,0.7261879151035562,33,74
GSE79362,TMEM38B,-0.08628340063432866,-0.041836838742783655,0.679959272362479,33,74
GSE79362,TMEM39A,-0.3429994774346458,-0.1385907635925161,0.11314790573518874,33,74
GSE79362,TMEM39B,0.27961153731900096,0.08948574410578569,0.16817537166044974,33,74
GSE79362,TMEM40,0.016403586139448992,0.013655230006039076,0.9382287401794258,33,74
GSE79362,TMEM41A,-0.25590216321997583,-0.12425448436214648,0.23382372229878484,33,74
GSE79362,TMEM41B,0.04829366314451833,0.0230578387809679,0.7955959877597674,33,74
GSE79362,TMEM42,-0.22796888091809242,-0.11771909486171239,0.2821699013853424,33,74
GSE79362,TMEM43,0.11312685025182782,0.04216569201522624,0.5910110091454959,33,74
GSE79362,TMEM44,0.17620193613454793,0.1488793192150617,0.433634773661985,33,74
GSE79362,TMEM45B,0.06804627818685753,0.044806469902487045,0.7410932520566462,33,74
GSE79362,TMEM50A,0.25556304640604977,0.07748211155741558,0.254697709382906,33,74
GSE79362,TMEM50B,-0.36621500285994707,-0.16722055684221537,0.0768859982871528,33,74
GSE79362,TMEM51,0.37434251188686263,0.38369953274583657,0.11306610518914507,33,74
GSE79362,TMEM53,-0.23895132212208564,-0.1491094251587577,0.23841883190636057,33,74
GSE79362,TMEM59,0.2360873367870342,0.08570365728001228,0.2770284622980567,33,74
GSE79362,TMEM60,0.08380813386032833,0.042945724744372527,0.7010340544115674,33,74
GSE79362,TMEM62,-0.20658461261029704,-0.08497707788620268,0.33847324677249446,33,74
GSE79362,TMEM63A,-0.31762092440774886,-0.12282839319083472,0.13140746244032372,33,74
GSE79362,TMEM63B,0.0593162970583219,0.024123682850024863,0.7827899419847543,33,74
GSE79362,TMEM63C,-0.43602560068574026,-0.4858424576766711,0.02947806278582072,33,74
GSE79362,TMEM64,-0.00463752604933511,-0.0030159764979940107,0.9839691839537823,33,74
GSE79362,TMEM65,-0.3711132786259463,-0.14957986502373188,0.060377220128352456,33,74
GSE79362,TMEM68,-0.42726119127338896,-0.23479779206757811,0.042372497410651876,33,74
GSE79362,TMEM69,0.03508805923815131,0.01276807474124464,0.8665803743734772,33,74
GSE79362,TMEM70,0.04448283572804017,0.019051494075208453,0.8320935342353464,33,74
GSE79362,TMEM71,-0.13484799684660334,-0.05931939486994331,0.48945963165005235,33,74
GSE79362,TMEM79,0.029635991426160822,0.012302089210370681,0.8773937546096265,33,74
GSE79362,TMEM80,0.39080576626934044,0.16566032747114612,0.0922154119208031,33,74
GSE79362,TMEM86A,-0.15225128750881595,-0.13647705978568792,0.4503031621956691,33,74
GSE79362,TMEM86B,0.1402323408437183,0.06238990994836069,0.48827914818558427,33,74
GSE79362,TMEM87A,-0.13419213371728497,-0.04563587102862243,0.5155018703902716,33,74
GSE79362,TMEM87B,-0.08832092836535252,-0.0370860308958445,0.6801007776075472,33,74
GSE79362,TMEM88,0.03637590141136731,0.02811156727445674,0.8488277488049706,33,74
GSE79362,TMEM8B,-0.3648014250903229,-0.140512865698164,0.04576098527452283,33,74
GSE79362,TMEM9,-0.1904530241828287,-0.08727297020474278,0.32461120557784573,33,74
GSE79362,TMEM91,0.20981306969761876,0.11385971180643306,0.3278279901988874,33,74
GSE79362,TMEM97,0.14846455416464974,0.10113191948094613,0.44758437486535274,33,74
GSE79362,TMEM9B,-0.07159730547924541,-0.027851106112454005,0.7316607412997406,33,74
GSE79362,TMF1,-0.06906472960642451,-0.031018785600654297,0.7480376885605016,33,74
GSE79362,TMIE,0.0,0.0,,33,74
GSE79362,TMIGD2,-0.2532943855573053,-0.12535241236975825,0.23940012972599142,33,74
GSE79362,TMLHE,0.12944715202755236,0.04614151854246451,0.5453464933177691,33,74
GSE79362,TMOD1,0.26043130043892565,0.3203638208508499,0.26549482220268,33,74
GSE79362,TMOD2,0.3467283702259254,0.2110544652620483,0.10905296011608907,33,74
GSE79362,TMOD3,-0.06924884759018081,-0.029834050116268607,0.739704418713641,33,74
GSE79362,TMPO,-0.13830011669695877,-0.06276245813189263,0.5331394104182021,33,74
GSE79362,TMPRSS13,0.03339445702923546,0.019050494993104294,0.8829709059006764,33,74
GSE79362,TMPRSS3,0.1315316803391166,0.09947090464291986,0.510649131478085,33,74
GSE79362,TMPRSS9,-0.2293607373350162,-0.3941192286804269,0.25915639991803396,33,74
GSE79362,TMSB10,0.2961095096733669,0.12480929136079588,0.19830330086776707,33,74
GSE79362,TMSB4X,0.17433898749119486,0.05466104400668392,0.4167765908129215,33,74
GSE79362,TMSB4Y,-0.07359989442037394,-0.09797515956329761,0.7385056613988378,33,74
GSE79362,TMTC1,0.15638876743894514,0.2732080501261187,0.4869790411234509,33,74
GSE79362,TMTC2,0.3510333306036854,0.22502676867538263,0.10376601621878519,33,74
GSE79362,TMTC3,-0.3309396471517381,-0.3079017368868917,0.10651224163446754,33,74
GSE79362,TMTC4,-0.41594288014074243,-0.24243116396006403,0.04326750139888567,33,74
GSE79362,TMUB1,-0.0014929490611651896,-0.0005594861795703565,0.9943254208613593,33,74
GSE79362,TMUB2,0.08678409089539604,0.029044060039998598,0.6905642808158431,33,74
GSE79362,TMX1,-0.10130326907450603,-0.05922995222620919,0.6462056771096134,33,74
GSE79362,TMX2,0.06372647498350661,0.021507622903007118,0.7819670371373144,33,74
GSE79362,TMX3,-0.28081842678329627,-0.17218225593196124,0.19647323456426852,33,74
GSE79362,TMX4,-0.07944301199450707,-0.034495805930236045,0.7132139305189387,33,74
GSE79362,TNF,0.2081371092825355,0.10877293129853882,0.3663639418758614,33,74
GSE79362,TNFAIP1,-0.029732714857312,-0.012514206531974992,0.8837046312104246,33,74
GSE79362,TNFAIP2,0.2909519766483425,0.13820827831873927,0.16681029484692958,33,74
GSE79362,TNFAIP3,-0.029690844671771004,-0.013571326083228641,0.8943296833929453,33,74
GSE79362,TNFAIP6,0.3886383813677445,0.38223210155090026,0.08646043724086526,33,74
GSE79362,TNFAIP8,-0.11510457111099069,-0.08183545690804461,0.6087416441782655,33,74
GSE79362,TNFAIP8L1,0.06676011096216246,0.04630242970946785,0.752873097785095,33,74
GSE79362,TNFAIP8L2,0.12287905694969307,0.03981087442720366,0.5611531085719581,33,74
GSE79362,TNFRSF10A,-0.12999949484132467,-0.06570892965329822,0.5198068898580395,33,74
GSE79362,TNFRSF10B,0.041566476289708415,0.01892634749773059,0.8485692462836621,33,74
GSE79362,TNFRSF10C,0.3808638795320205,0.2103739115781771,0.09989184157175283,33,74
GSE79362,TNFRSF10D,-0.0042454940440013345,-0.0025407022255716782,0.9847360701704277,33,74
GSE79362,TNFRSF12A,0.15330011980683117,0.08590829946893397,0.4885150837749702,33,74
GSE79362,TNFRSF13B,-0.25454219634082886,-0.17543777445570985,0.2111496525887437,33,74
GSE79362,TNFRSF13C,-0.40989791594896696,-0.25842793770407724,0.060186749885216696,33,74
GSE79362,TNFRSF14,0.13450865301972567,0.043478870235425404,0.5377537572824005,33,74
GSE79362,TNFRSF17,-0.20414112122599207,-0.24140606474098547,0.33834540328040197,33,74
GSE79362,TNFRSF18,-0.17674519693351196,-0.15252216607820834,0.41568128798442694,33,74
GSE79362,TNFRSF1A,0.4890468237982059,0.20429546240985808,0.028490910837669532,33,74
GSE79362,TNFRSF1B,0.445529003440363,0.17274806426311073,0.059351435861489374,33,74
GSE79362,TNFRSF21,-0.12117873412632978,-0.0988367272454509,0.547768338175683,33,74
GSE79362,TNFRSF25,-0.3263226747648936,-0.14864646775483514,0.11105662892238591,33,74
GSE79362,TNFRSF4,-0.1215415305950437,-0.07380223740385716,0.5563110304239592,33,74
GSE79362,TNFRSF8,-0.17209523000305985,-0.08538511897308965,0.41421456729911044,33,74
GSE79362,TNFRSF9,-0.17870073590759983,-0.15354849032525486,0.392610106002231,33,74
GSE79362,TNFSF10,0.41077061513533514,0.2549984640948484,0.0845408624257171,33,74
GSE79362,TNFSF12,-0.03854621384112611,-0.014085676861948393,0.8610818035187926,33,74
GSE79362,TNFSF13,0.44648178203832384,0.19383736219047965,0.04806305563293161,33,74
GSE79362,TNFSF13B,0.5543739440060047,0.3203268606147258,0.0252387424907805,33,74
GSE79362,TNFSF14,0.38282506887690454,0.20786404486282883,0.09374746854618131,33,74
GSE79362,TNFSF4,-0.12796005323389714,-0.12034297259175197,0.5340418803840838,33,74
GSE79362,TNFSF8,0.03546757082336024,0.01742867668678727,0.8779107088987619,33,74
GSE79362,TNIK,-0.07979150071688593,-0.04118896537981964,0.7060689153574047,33,74
GSE79362,TNIP1,0.380499150234341,0.13948700529078195,0.08606903527475827,33,74
GSE79362,TNIP2,0.3057204222868388,0.0928731613733973,0.14764258632038613,33,74
GSE79362,TNK1,-0.3693527105459664,-0.23582019001168852,0.09610876985328706,33,74
GSE79362,TNK2,0.24497039686412345,0.07266692987914247,0.27574931550025555,33,74
GSE79362,TNKS,-0.08381706105794864,-0.04332036816987905,0.6712701174082374,33,74
GSE79362,TNKS1BP1,-0.10532327874035936,-0.04754773144009761,0.617501596176135,33,74
GSE79362,TNKS2,-0.09621993606924596,-0.046876135415717,0.6527503488765568,33,74
GSE79362,TNNC2,-0.12382106989937701,-0.11405576507789306,0.5314971367549095,33,74
GSE79362,TNNI2,0.2702965811389224,0.1252232009101366,0.19863176206847935,33,74
GSE79362,TNNT1,0.5225390656181083,0.6117374233706236,0.02897393321487804,33,74
GSE79362,TNNT3,-0.20621754515959234,-0.12178767428332726,0.3311555674206851,33,74
GSE79362,TNPO1,-0.12224275458395834,-0.05799572159465072,0.5577572006028786,33,74
GSE79362,TNPO2,-0.20987063768950984,-0.08179545947269595,0.34464571045620473,33,74
GSE79362,TNPO3,0.0875330895261451,0.03107006329426909,0.6739002255391495,33,74
GSE79362,TNRC18,0.2875728755290672,0.12492876896426885,0.1598080751194647,33,74
