gene,posterior_mean,posterior_sd,ci95_low,ci95_high,post_prob_positive,tau2,n_cohorts,posterior_abs_mean
CEPT1,0.14092984987483242,0.0576390417704235,0.02795732800480237,0.25390237174486247,0.9927582264997978,0.0,2,0.14092984987483242
IFI27L1,0.14086122821682953,0.0576390417704235,0.027888706346799477,0.2538337500868596,0.9927342861244829,0.0,2,0.14086122821682953
SLC7A5,0.5408867313698461,0.2217370123820584,0.10628218710101167,0.9754912756386805,0.992642461038963,0.09152176165774584,2,0.5408867313698461
TMOD1,0.6295340502227056,0.2580847263718245,0.12368798653392954,1.1353801139114816,0.9926411783734195,0.12639932195552805,2,0.6295340502227056
ST7,0.8703330433555525,0.3568186341543642,0.1709685204129987,1.5696975662981063,0.9926390076083601,0.2478185267468634,2,0.8703330433555525
IFNGR2,0.9468735544501247,0.3882633079098546,0.18587747094680973,1.7078696379534395,0.9926307313979938,0.2946754904533325,2,0.9468735544501247
PBX2,0.3298619924524268,0.1352780483310018,0.06471701772366328,0.5950069671811904,0.9926237800269697,0.029808603951735502,2,0.3298619924524268
FAM177B,0.19888811326618167,0.08162030745730123,0.03891231064987127,0.35886391588249206,0.9925899964446658,0.006590375967765368,2,0.19888811326618167
TGFBR1,0.2240023062947238,0.0919540380918949,0.04377239163460983,0.4042322209548378,0.9925751643588889,0.010158384409142752,2,0.2240023062947238
PHKA2,0.8027145595060159,0.3295396035695053,0.15681693650978556,1.4486121825022462,0.9925719217675147,0.21037298787264674,2,0.8027145595060159
TALDO1,0.745312822428302,0.3059880760367761,0.14557619339622085,1.3450494514603832,0.9925696831176296,0.18043860118815022,2,0.745312822428302
HSPA6,0.9419420341608751,0.387153491635603,0.18312119055509324,1.7007628777666568,0.9925127207811717,0.29295437359541965,2,0.9419420341608751
SEMA4B,0.7606473131168088,0.31265469570520266,0.14784410953461158,1.3734505166990059,0.9925101003549401,0.18868683519786808,2,0.7606473131168088
NFKBIL1,0.6681640931986167,0.2747450508907709,0.12966379345270573,1.2066643929445275,0.9924909488886737,0.144152466297698,2,0.6681640931986167
IMPDH1,0.6826884798224087,0.28082088639560854,0.1322795424870159,1.2330974171578015,0.9924723475496793,0.1509031708140246,2,0.6826884798224087
MED12,0.4430084941025403,0.18233490086649903,0.08563208840420217,0.8003848998008785,0.9924431239329666,0.05968519729633096,2,0.4430084941025403
MS4A4A,0.7466358682757571,0.30733612064237487,0.14425707181670244,1.3490146647348118,0.992437640409328,0.18209212023488036,2,0.7466358682757571
HBZ,0.1400083650309971,0.0576390417704235,0.027035843160967035,0.25298088690102716,0.9924308685497927,0.0,2,0.1400083650309971
ARNT,0.31394487984478964,0.12929686253152367,0.06052302928300324,0.567366730406576,0.9924107865291925,0.02664684383166654,2,0.31394487984478964
FAH,0.8042787237327308,0.3312623252687609,0.15500456620595937,1.4535528812595022,0.992407172624626,0.2126496845532526,2,0.8042787237327308
IQSEC1,0.9526367746725987,0.39261384930020043,0.18311363004420578,1.7221599193009915,0.9923751952283747,0.3014698769975484,2,0.9526367746725987
LMO2,1.037650091108287,0.42769695251222617,0.19936406418432384,1.8759361180322505,0.9923696814539704,0.35902734404515496,2,1.037650091108287
CAMKK2,0.9563645268642099,0.3942402016982687,0.18365373153560327,1.7290753221928166,0.9923635457252338,0.3040292479727074,2,0.9563645268642099
SIL1,1.0853343690555535,0.4474083176348026,0.20841406649134042,1.9622546716197666,0.9923631874433252,0.3935260922622391,2,1.0853343690555535
SH3GL1,0.5806779864671705,0.2395602116382224,0.11113997165625461,1.0502160012780863,0.9923232885102748,0.10796354828638197,2,0.5806779864671705
MRPL16,0.2569252060890244,0.10607673314303352,0.04901480912867873,0.4648356030493701,0.9922837978338124,0.01573387532329189,2,0.2569252060890244
PTEN,0.6184541837896265,0.25534310989850106,0.11798168838856438,1.1189266791906887,0.9922834201816038,0.12358427756278809,2,0.6184541837896265
PARP4,0.5233747964140102,0.21619364800439297,0.0996352463254,0.9471143465026204,0.9922581041865284,0.08666719503052077,2,0.5233747964140102
CASP4,1.1949276865864982,0.4936791764851148,0.22731650067567322,2.162538872497323,0.9922494276173643,0.4806153945192346,2,1.1949276865864982
ZMYND15,0.930771147444645,0.3845895181417525,0.17697569188681006,1.6845666030024797,0.9922433255529282,0.2889969714455707,2,0.930771147444645
NEK6,0.37689426687611033,0.15575301627336152,0.07161835498032176,0.6821701787718989,0.9922359047003915,0.041718039562381036,2,0.37689426687611033
TPP1,1.3634535212531735,0.5635911215635278,0.25881492298865916,2.4680921195176877,0.9922231839183107,0.6284464511545226,2,1.3634535212531735
SDCBP2,0.4327884586258748,0.17899951700938044,0.08194940528748912,0.7836275119642604,0.9921930823859992,0.05727551710884205,2,0.4327884586258748
CNOT3,0.6955945076316562,0.28774794833289,0.13160852889919172,1.2595804863641207,0.9921835347244322,0.15877982159943477,2,0.6955945076316562
LILRA1,0.28165316019293185,0.1165324672321037,0.05324952441800862,0.510056795967855,0.9921744190603435,0.020379615176820264,2,0.28165316019293185
CD59,1.0519562452571247,0.43554739040544915,0.1982833600624444,1.9056291304518052,0.9921378139342135,0.37258091569925084,2,1.0519562452571247
GPD2,0.33086049849730237,0.1370114888322575,0.062317980386077665,0.5994030166085271,0.9921288871620307,0.03075175353697048,2,0.33086049849730237
CCT5,0.1702778128825361,0.0705417569399769,0.03201596928018138,0.3085396564848908,0.992107702413217,0.0032494220785378148,2,0.1702778128825361
SLAMF8,1.1665755935294084,0.4833086501725994,0.2192906391911137,2.113860547867703,0.992104876161678,0.46035174844986115,2,1.1665755935294084
FHDC1,0.20323184974759073,0.08424278403108709,0.038115993046660024,0.36834770644852144,0.9920772337759984,0.007454749943477613,2,0.20323184974759073
AOAH,1.1552722540251432,0.4790088363870762,0.21641493470647388,2.0941295733438126,0.9920629495981456,0.45207622411543563,2,1.1552722540251432
MTHFD2,1.056163292312817,0.43799815000942643,0.19768691829434126,1.9146396663312928,0.9920530295070984,0.3768625796330651,2,1.056163292312817
CDK14,0.29010058070783834,0.12036158839555053,0.0541918674525593,0.5260092939631174,0.9920290334586703,0.022190974384756198,2,0.29010058070783834
ATP11A,0.4821428841372216,0.200339626543008,0.08947721611292597,0.8748085521615172,0.9919497118545911,0.07346191197625879,2,0.4821428841372216
RBBP5,0.24564625587274336,0.10209486878578053,0.045540313052613524,0.4457521986928732,0.991937165153388,0.014080381546828056,2,0.24564625587274336
SGSH,0.4705852763478201,0.1956258676412611,0.08715857577094832,0.8540119769246919,0.991925643238045,0.06972968988537916,2,0.4705852763478201
CD99P1,0.25141209384730845,0.10453324608067972,0.046526931529176196,0.4562972561654407,0.9919158068033196,0.015085347566794976,2,0.25141209384730845
LILRB3,1.0002955538147913,0.4162577915228213,0.18443028243006165,1.816160825199521,0.9918709060548829,0.33971926368886923,2,1.0002955538147913
DNAJA1,0.8195921327357178,0.34119118631773865,0.15085740755295007,1.4883268579184856,0.9918504702812756,0.22600275690188099,2,0.8195921327357178
YPEL3,0.4014408334088066,0.16722547734330193,0.07367889781593484,0.7292027690016784,0.9918158045351486,0.04912538896686638,2,0.4014408334088066
CMTM5,0.8290298121339096,0.3456610443579516,0.15153416519232443,1.5065254590754948,0.9917663274390651,0.23214288458956617,2,0.8290298121339096
CCDC71L,0.8910081679145012,0.37155577645345084,0.16275884606573754,1.6192574897632648,0.9917586220696768,0.2692864644663853,2,0.8910081679145012
RECQL5,0.3378830639071841,0.1410937145268196,0.0613393834346177,0.6144267443797504,0.9916839712711398,0.033020459328351036,2,0.3378830639071841
SLC1A4,0.28394519813606095,0.11860793346683354,0.0514736485410672,0.5164167477310547,0.99166670523026,0.02135409779741296,2,0.28394519813606095
SLC30A7,0.13797677162572142,0.0576390417704235,0.025004249755691363,0.25094929349575146,0.9916627516520994,0.0,2,0.13797677162572142
MAP1LC3B,0.9078842994951605,0.3793488546681577,0.16436054434557135,1.6514080546447496,0.9916505302470316,0.2809899996942567,2,0.9078842994951605
ERLIN2,0.3571472289937461,0.14923005498081093,0.06465632123135667,0.6496381367561356,0.9916504371124955,0.0377415232346346,2,0.3571472289937461
EPN1,0.8282994907068799,0.3460996814023248,0.1499441151583234,1.5066548662554364,0.9916498362105757,0.2327497352636497,2,0.8282994907068799
SYTL4,0.682793180856535,0.2854194031653463,0.12337115065245619,1.2422152110606137,0.9916271732712936,0.15611065159010343,2,0.682793180856535
BCL3,0.9178599802615159,0.3837017591704843,0.1658045322873667,1.6699154282356652,0.9916242778080815,0.2876328758308656,2,0.9178599802615159
RHBDF2,1.438408349409291,0.6016712265933779,0.2591327452862704,2.6176839535323113,0.9915915879273028,0.7171928381566998,2,1.438408349409291
C15ORF39,0.8392509256249338,0.351238916676047,0.15082264893988162,1.5276792023099859,0.9915620843563926,0.2399171598157578,2,0.8392509256249338
TCN1,0.5306932096222443,0.2221430483102514,0.09529283493415158,0.9660935843103371,0.991552172638798,0.09188217832655643,2,0.5306932096222443
STON2,0.82226784704506,0.344444005492045,0.14715759628065173,1.4973780978094682,0.9915121189749774,0.2304631518262238,2,0.82226784704506
YIPF3,0.7686658019029986,0.3222017798155627,0.1371503134644957,1.4001812903415014,0.9914758846707842,0.2008085228946077,2,0.7686658019029986
S100A12,0.865681021828784,0.36295328771471486,0.15429257790794293,1.5770694657496251,0.9914628329184043,0.2566494670146079,2,0.865681021828784
RIOK3,0.6446088625850503,0.27073069602399236,0.11397669837802538,1.1752410267920754,0.9913670639836308,0.1397732441282417,2,0.6446088625850503
PLEKHO2,1.062701830006604,0.4463968187173464,0.18776406532060508,1.937639594692603,0.9913582680334385,0.3917179403970536,2,1.062701830006604
POC1A,0.4597575601393652,0.19323735106506404,0.08101235205183971,0.8385027682268906,0.991325753821866,0.0678724783514124,2,0.4597575601393652
IFIH1,0.9476725587609924,0.3983795735894836,0.16684859452560452,1.7284965229963802,0.991315878989917,0.3105910619075133,2,0.9476725587609924
ZDHHC6,0.22026180695892977,0.0926281493231559,0.03871063428554422,0.4018129796323153,0.9912945656102943,0.010406196870522143,2,0.22026180695892977
KANK2,0.7179741520887369,0.30200608824966446,0.12604221911939462,1.3099060850580793,0.9912812315069485,0.17559672549789082,2,0.7179741520887369
UBE2W,0.22898545498582956,0.09633333897996996,0.04017211058508846,0.41779879938657066,0.9912732281110275,0.011801107743302475,2,0.22898545498582956
DNM3,0.43126589749139604,0.18143229895840604,0.0756585915329202,0.7868732034498719,0.991273128439935,0.059028708400309875,2,0.43126589749139604
SH2B3,0.29782824445383305,0.12529873031092895,0.05224273304441232,0.5434137558632538,0.9912716647805051,0.024613415719693443,2,0.29782824445383305
PARP9,1.1960693211027027,0.5032936161252799,0.20961383349715412,2.1825248087082514,0.9912607447723967,0.4997859681526823,2,1.1960693211027027
LY96,0.9279536881795131,0.39055862248051715,0.16245878811769943,1.6934485882413268,0.991248442811875,0.29825072511598266,2,0.9279536881795131
TWF2,0.6354132056527078,0.26750271653865965,0.11110788123693482,1.1597185300684807,0.9912338973667278,0.13629863574596318,2,0.6354132056527078
DNAJC1,1.085879204060657,0.4573387307287107,0.18949529183238423,1.98226311628893,0.9912099044730669,0.4114949836734085,2,1.085879204060657
BTN3A1,1.0484240445773305,0.4415777787859884,0.18293159815679327,1.9139164909978676,0.9912081117001357,0.38315963828993077,2,1.0484240445773305
RTN2,0.9501530654699463,0.4004281494649612,0.16531389251862239,1.7349922384212701,0.9911741134515303,0.3138638586751317,2,0.9501530654699463
DCAF6,0.6736700699519187,0.28391600685413093,0.1171946965178221,1.2301454433860153,0.991172599098026,0.154398858528204,2,0.6736700699519187
ARHGAP30,0.8333519232833905,0.3513754261125043,0.1446560881028821,1.522047758463899,0.9911464166988689,0.240108982904937,2,0.8333519232833905
PLCB3,0.6304569029080815,0.26594176170438605,0.10921104996748487,1.151702755848678,0.9911217680003823,0.1346333718160192,2,0.6304569029080815
ZNF467,0.7560170595516383,0.3190332349666334,0.13071191901703694,1.3813222000862397,0.9910990401473054,0.19674507777364925,2,0.7560170595516383
HLA-DQA2,0.1734182120083869,0.07320269386945737,0.029940932024250466,0.3168954919925233,0.9910822126191361,0.004005853979208895,2,0.1734182120083869
LTB4R,1.0999717405752214,0.4648757159284068,0.188815337355544,2.011128143794899,0.9910132365510068,0.425396322024591,2,1.0999717405752214
TANK,0.4388836228444889,0.1855637615811359,0.07517865014546254,0.8025885955435152,0.9909882863241385,0.06206034436473553,2,0.4388836228444889
ILK,1.2755533752319153,0.5395214327938557,0.2180913669559581,2.333015383507872,0.9909662320427295,0.5753434766978375,2,1.2755533752319153
BRCA2,0.13626725359962902,0.0576390417704235,0.023294731729598964,0.2492397754696591,0.9909642161892891,0.0,2,0.13626725359962902
HBM,0.4669510451631975,0.19767973927922222,0.07949875617592195,0.8544033341504731,0.9909155847551228,0.07134495511865314,2,0.4669510451631975
SAFB,0.6236092927578007,0.26448038803206786,0.10522773221494774,1.1419908533006538,0.9908098347528678,0.1330831785863707,2,0.6236092927578007
IGSF6,0.7876421591879342,0.3340804851930365,0.13284440820958265,1.4424399101662857,0.9908042882991142,0.2163996749451831,2,0.7876421591879342
CNN2,0.5938562201813259,0.2519340541615773,0.10006547402463434,1.0876469663380175,0.9907930677286216,0.12012586320643005,2,0.5938562201813259
APOL3,1.2100999531861634,0.513473454166535,0.20369198301975477,2.216507923352572,0.9907807901361521,0.520486920688118,2,1.2100999531861634
NHLH1,0.804537102019733,0.34185515938808086,0.13450098961909462,1.4745732144203716,0.9906998047153478,0.22690978508384801,2,0.804537102019733
REM2,0.7067614714395302,0.3004647772008474,0.11785050812586928,1.295672434753191,0.9906693178735859,0.17373960510043684,2,0.7067614714395302
GPR146,0.3905223737423584,0.16607371367008728,0.0650178949489873,0.7160268525357294,0.9906510606429615,0.04835793203615973,2,0.3905223737423584
MAN2A2,0.6385391286261739,0.27155917057859885,0.10628315429212021,1.1707951029602275,0.9906480694145561,0.14067173953965045,2,0.6385391286261739
VASP,0.898931009268632,0.3827882074711467,0.14866612262518442,1.6491958959120796,0.9905722862984228,0.28623243944331417,2,0.898931009268632
ISCA1,0.20630444447261126,0.08785465909151831,0.034109312653235385,0.37849957629198716,0.9905689971562956,0.00869105053664798,2,0.20630444447261126
FBXO33,0.13533396925676627,0.0576390417704235,0.02236144738673622,0.2483064911267963,0.9905616399808287,0.0,2,0.13533396925676627
TNFSF13B,0.9091938409647133,0.3874323552905946,0.14982642459514794,1.6685612573342787,0.9905301663747065,0.29338637535005674,2,0.9091938409647133
SLC2A5,0.2194566553667992,0.09353615750485485,0.03612578665728369,0.4027875240763147,0.990517613701978,0.010742901177922976,2,0.2194566553667992
SAMD9L,1.1790648872965697,0.5025427643841381,0.19408106910365897,2.1640487054894804,0.9905169883852033,0.49827550744484245,2,1.1790648872965697
ST8SIA4,0.20953715993847719,0.08931408085443424,0.03448156146378609,0.3845927584131683,0.9905137492158622,0.009205624434680417,2,0.20953715993847719
EHD3,0.810956178696111,0.34568919114600155,0.13340536404994796,1.488506993342274,0.9905096879851718,0.2321818023254368,2,0.810956178696111
PSMC2,0.2047804445297688,0.08730778478387351,0.03365718635337672,0.37590370270616086,0.9904992210148821,0.008500456337771177,2,0.2047804445297688
TSPAN14,0.3821814085563804,0.16294261210474287,0.06281388883108435,0.7015489282816765,0.9904991343547177,0.04629843229103722,2,0.3821814085563804
LAPTM5,0.8924047662649108,0.3805260481322483,0.14657371192570423,1.6382358206041174,0.9904912323166455,0.28277901273469486,2,0.8924047662649108
ASPHD2,1.479806233041516,0.6321241063980958,0.2408429845012483,2.7187694815817838,0.9903840671998606,0.7923379197793246,2,1.479806233041516
TRPS1,0.46423484288808914,0.19835777426141676,0.07545360533571227,0.8530160804404661,0.9903682318414604,0.07188190195250514,2,0.46423484288808914
BATF2,1.444585950992043,0.6175278624249781,0.23423134063908568,2.654940561345,0.9903401702072989,0.7558575436340073,2,1.444585950992043
SMU1,0.2224724277810503,0.09515007809720304,0.03597827471053236,0.40896658085156823,0.9903095226659997,0.011349604600166052,2,0.2224724277810503
PDLIM7,0.6963897408964667,0.2979161127108363,0.11247415998322752,1.2803053218097058,0.990294343268238,0.17068957832544457,2,0.6963897408964667
NFYC,0.7633680597165693,0.32661814460159183,0.12319649629744933,1.4035396231356891,0.9902852986746019,0.20653921412927753,2,0.7633680597165693
NRBP1,0.6263791212320019,0.26817616885840856,0.10075383026952112,1.1520044121944828,0.990246562991677,0.13702010085850264,2,0.6263791212320019
MAP1S,0.724860508503684,0.3107059745508261,0.11587679838406484,1.333844218623303,0.9901745311175424,0.1862574023995453,2,0.724860508503684
ANO6,0.5369916426669578,0.23025496564903414,0.08569190999485088,0.9882913753390646,0.9901538875554567,0.09922094336421723,2,0.5369916426669578
